customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;
3128-YOVTD;Female;0;1;1;51;1;Fiber optic;1;1;0;0;0;0;Month-to-month;1;Bank transfer (automatic);7915;401855;0;0.097212415
5915-ANOEI;Male;0;1;0;70;1;DSL;1;1;1;1;1;0;Two year;0;Mailed check;7915;55365;0;0.394184658
1642-HMARX;Female;0;1;0;68;1;DSL;1;1;1;1;1;1;Two year;1;Electronic check;917;64247;0;0.653566959
9060-HJJRW;Female;0;0;0;51;0;DSL;0;1;1;0;1;1;One year;1;Credit card (automatic);564;29285;0;0.61991549
8519-QJGJD;Female;0;0;0;14;1;Fiber optic;0;0;1;0;0;0;Month-to-month;0;Electronic check;7535;102595;1;0.885480578
0218-QNVAS;Male;0;1;1;71;1;Fiber optic;0;1;0;0;1;1;One year;0;Bank transfer (automatic);10055;711375;0;0.55618852
0565-JUPYD;Male;0;0;0;63;1;Fiber optic;1;1;1;1;1;0;One year;0;Credit card (automatic);1045;65908;0;0.450944628
0206-OYVOC;Female;0;1;1;46;1;No;0;0;0;0;0;0;Two year;1;Mailed check;1925;8642;0;0.613836317
5655-JSMZM;Male;1;0;0;49;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;962;471825;1;0.860947345
8242-PDSGJ;Male;0;1;0;70;0;DSL;1;0;1;1;0;0;Two year;1;Credit card (automatic);3915;269275;0;0.836892689
5156-UMKOW;Female;0;0;1;3;0;DSL;0;1;0;0;0;0;Month-to-month;0;Mailed check;2965;9005;0;0.175023266
5025-GOOKI;Female;0;0;0;20;1;No;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);189;34765;0;0.960265048
9481-SFCQY;Female;0;0;1;14;1;DSL;0;0;1;0;1;0;Month-to-month;1;Credit card (automatic);598;82485;0;0.529358007
9200-NLNPD;Male;0;1;0;56;0;DSL;0;0;1;1;1;1;One year;1;Bank transfer (automatic);5405;29598;0;0.640969374
5307-UVGNB;Female;0;1;1;53;0;DSL;1;1;1;0;0;1;Month-to-month;1;Bank transfer (automatic);487;24952;0;0.896268702
6734-PSBAW;Male;0;1;0;72;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);2355;172395;0;0.444006743
6681-ZSEXG;Male;0;1;0;56;1;DSL;0;1;1;0;0;0;Two year;0;Credit card (automatic);595;338925;0;0.156908584
0013-SMEOE;Female;1;1;0;71;1;Fiber optic;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);1097;790425;0;0.308209105
6907-NZZIJ;Female;0;0;0;36;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;9915;36156;1;0.012926981
6833-JMZYP;Female;0;0;0;15;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Credit card (automatic);94;150545;0;0.005923125
8565-HBFNN;Male;0;1;0;69;1;Fiber optic;1;1;1;1;0;1;One year;1;Credit card (automatic);1072;73171;0;0.920255718
3606-SBKRY;Male;0;0;0;31;0;DSL;0;0;1;0;1;1;One year;1;Electronic check;5005;15234;0;0.774747264
8402-EIVQS;Male;0;1;0;67;1;Fiber optic;1;1;0;0;1;1;One year;1;Credit card (automatic);1009;673315;0;0.784228585
7740-BTPUX;Male;1;1;0;55;1;Fiber optic;0;1;1;1;1;1;Two year;1;Electronic check;1136;62927;0;0.801526551
3079-BCHLN;Male;0;1;0;47;1;No;0;0;0;0;0;0;One year;0;Bank transfer (automatic);199;94295;0;0.557614357
7921-LMDFQ;Male;1;0;0;51;1;Fiber optic;0;0;1;0;1;1;One year;1;Bank transfer (automatic);94;490575;0;0.542875936
8887-IPQNC;Female;0;1;0;7;1;DSL;0;0;0;0;0;0;Month-to-month;1;Mailed check;4425;31345;0;0.59092259
6732-VAILE;Male;0;1;1;70;1;DSL;0;1;1;1;1;1;Two year;1;Credit card (automatic);8595;593175;0;0.93252475
8645-KOMJQ;Male;0;1;1;69;1;DSL;0;1;1;1;1;1;Two year;1;Bank transfer (automatic);8195;56014;0;0.527112187
1391-UBDAR;Male;0;0;0;11;1;Fiber optic;0;0;1;0;0;0;Month-to-month;0;Electronic check;729;81845;0;0.455870207
6349-JDHQP;Female;0;0;0;53;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);1985;10496;0;0.20873122
7636-OWBPG;Male;1;0;0;12;0;DSL;0;1;0;0;0;0;Month-to-month;1;Credit card (automatic);2935;3812;0;0.976441597
9637-CDTKZ;Male;0;1;0;72;1;Fiber optic;1;1;1;1;1;1;Two year;1;Credit card (automatic);1141;80864;0;0.907677222
5312-UXESG;Female;0;0;0;41;1;Fiber optic;0;0;1;0;1;1;Month-to-month;0;Bank transfer (automatic);9805;39906;0;0.490362979
4827-DPADN;Female;0;1;1;72;1;DSL;1;0;1;1;1;1;Two year;1;Bank transfer (automatic);833;60427;0;0.786630626
4910-GMJOT;Female;0;0;0;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;946;946;1;0.476664516
3891-NLXJB;Male;0;0;0;37;0;DSL;1;1;0;1;0;0;Two year;1;Mailed check;4055;139085;0;0.973741194
4059-IIEBK;Female;0;0;0;7;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Bank transfer (automatic);7855;52295;0;0.885071672
4576-CSAJH;Male;0;0;0;22;1;DSL;0;1;0;1;0;0;One year;1;Credit card (automatic);5515;119305;1;0.636673557
5066-GFJMM;Female;0;1;0;3;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;199;4575;0;0.201584387
2002-MZHWP;Female;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;205;205;1;0.356184931
3407-JMJQQ;Female;0;1;1;71;1;Fiber optic;1;1;1;0;1;1;Two year;1;Bank transfer (automatic);109;76618;0;0.858864902
8395-ETZKQ;Male;1;1;1;68;1;No;0;0;0;0;0;0;One year;0;Bank transfer (automatic);195;119355;0;0.917855529
6987-XQSJT;Female;1;0;0;54;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;795;437025;1;0.50966503
3407-QGWLG;Male;0;0;1;3;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;2005;7545;0;0.070160976
6518-PPLMZ;Male;0;1;1;53;1;No;0;0;0;0;0;0;Two year;1;Mailed check;194;111035;0;0.791666206
9025-AOMKI;Female;0;0;0;6;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Bank transfer (automatic);9355;5364;1;0.928589602
1121-QSIVB;Female;0;0;1;44;1;DSL;0;1;0;0;1;1;One year;1;Mailed check;7755;34711;0;0.00423265
1098-KFQEC;Female;0;1;1;55;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);194;1083;0;0.887022942
8909-BOLNL;Male;0;0;0;3;1;No;0;0;0;0;0;0;One year;0;Mailed check;212;5205;0;0.75445374
1027-LKKQQ;Female;0;1;1;72;1;DSL;1;0;1;1;1;1;Two year;1;Bank transfer (automatic);8045;588685;0;0.97933953
5220-AGAAX;Male;0;1;1;68;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);24;16643;0;0.993036955
7065-YUNRY;Female;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;1;Mailed check;453;453;1;0.471529373
6313-GIDIT;Male;1;0;0;53;0;DSL;0;1;1;0;1;1;Month-to-month;1;Electronic check;5445;285455;1;0.139367876
2373-NTKOD;Male;0;0;0;8;1;DSL;0;0;0;0;1;1;Month-to-month;1;Electronic check;6625;54645;0;0.031896554
8017-UVSZU;Female;0;1;0;40;1;DSL;0;1;0;0;0;0;Month-to-month;0;Credit card (automatic);566;23791;0;0.514020655
6284-AHOOQ;Male;1;0;0;22;1;Fiber optic;0;0;0;1;1;0;Month-to-month;1;Bank transfer (automatic);905;19106;1;0.781005796
4950-HKQTE;Female;0;0;0;22;1;No;0;0;0;0;0;0;Two year;0;Mailed check;2625;6059;0;0.294319692
7716-YTYHG;Female;0;1;1;48;1;Fiber optic;0;0;0;0;0;1;One year;1;Mailed check;8205;402995;1;0.154756446
0637-KVDLV;Male;0;0;0;2;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;765;16245;1;0.222838939
1852-QSWCD;Male;0;1;1;64;1;No;0;0;0;0;0;0;Two year;1;Mailed check;248;151485;0;0.429594572
5287-QWLKY;Male;1;1;1;71;1;Fiber optic;1;1;0;0;1;1;Month-to-month;1;Credit card (automatic);1051;75481;1;0.064369935
1536-YHDOE;Male;0;1;1;17;1;DSL;1;0;0;1;0;0;One year;1;Mailed check;621;109665;0;0.921967535
3166-PNEOF;Female;0;0;0;61;1;DSL;1;0;1;1;1;1;Two year;0;Credit card (automatic);8645;51753;0;0.628346457
8552-OBVRU;Female;1;1;1;48;1;Fiber optic;1;0;1;1;1;1;Month-to-month;1;Electronic check;1045;506805;0;0.438789025
9589-ABEPT;Male;0;1;0;69;1;Fiber optic;0;1;0;1;1;0;Two year;1;Mailed check;9245;646055;0;0.496290034
7426-GSWPO;Male;1;0;0;64;1;Fiber optic;1;1;0;0;1;1;Month-to-month;1;Bank transfer (automatic);1035;654865;0;0.080926256
5126-RCXYW;Male;0;1;1;54;0;DSL;0;0;1;1;0;1;Two year;0;Credit card (automatic);46;242405;0;0.144341621
6745-JEFZB;Male;0;1;0;35;1;Fiber optic;0;0;0;1;1;0;Month-to-month;1;Credit card (automatic);915;323635;0;0.341890361
9133-AYJZG;Female;0;0;0;23;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Credit card (automatic);987;22491;0;0.183600503
3724-BSCVH;Male;0;1;1;10;1;No;0;0;0;0;0;0;One year;0;Mailed check;2045;2424;0;0.950254667
9728-FTTVZ;Female;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;692;692;1;0.152751588
1270-XKUCC;Female;0;1;1;30;1;No;0;0;0;0;0;0;Two year;0;Mailed check;197;59925;0;0.277564133
3258-SANFR;Male;1;0;0;6;1;DSL;0;0;0;0;0;0;Month-to-month;0;Credit card (automatic);447;2765;0;0.205764348
5524-KHNJP;Male;0;1;1;33;1;DSL;1;0;1;0;1;1;One year;0;Credit card (automatic);7475;24533;0;0.085550886
3196-NVXLZ;Female;0;0;0;25;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Mailed check;846;208805;0;0.792500587
1925-LFCZZ;Male;1;0;0;55;0;DSL;0;0;1;0;1;1;One year;1;Bank transfer (automatic);5005;274345;0;0.268623513
2528-HFYZX;Male;1;1;0;17;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;7645;12334;1;0.950538658
0617-AQNWT;Female;0;1;0;64;0;DSL;1;0;1;1;0;1;Two year;0;Electronic check;4785;31475;1;0.080221418
1591-MQJTP;Male;1;1;0;51;1;Fiber optic;1;0;1;0;0;1;One year;1;Bank transfer (automatic);9365;483915;0;0.104369299
4367-NHWMM;Female;0;0;0;1;0;DSL;0;0;0;0;0;0;Month-to-month;1;Mailed check;249;249;0;0.927397615
8749-TZYEC;Male;0;1;0;72;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);248;18743;0;0.273978162
4522-AKYLR;Female;1;0;0;13;1;DSL;0;1;1;0;0;0;Month-to-month;1;Electronic check;548;7313;0;0.799381664
5955-ERIHD;Male;0;1;0;18;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;947;168795;1;0.477834075
6242-MBHPK;Female;1;1;0;23;1;Fiber optic;1;0;0;0;1;1;Month-to-month;1;Electronic check;951;232605;0;0.761015026
2484-DGXPZ;Female;0;1;1;31;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;1955;65895;1;0.274022169
4779-ZGICK;Male;0;1;1;48;1;No;0;0;0;0;0;0;Two year;0;Mailed check;2355;117335;0;0.837118703
1024-KPRBB;Female;0;0;0;38;1;Fiber optic;0;0;0;0;1;1;One year;1;Mailed check;891;3342;0;0.877774586
3655-SNQYZ;Female;0;1;1;69;1;Fiber optic;1;1;1;1;1;1;Two year;0;Credit card (automatic);11325;789515;0;0.434522922
1229-RCALF;Female;0;1;0;64;1;Fiber optic;1;1;1;1;1;1;One year;1;Electronic check;115;739615;0;0.097493565
4950-BDEUX;Male;0;0;0;35;0;DSL;0;0;1;0;1;1;Month-to-month;0;Electronic check;492;170165;0;0.467727357
8232-CTLKO;Female;0;1;1;66;1;DSL;1;0;0;0;1;0;Two year;1;Electronic check;5975;39968;0;0.285268845
0637-YLETY;Female;0;0;0;16;1;Fiber optic;0;1;1;0;0;1;Month-to-month;1;Credit card (automatic);956;155565;1;0.002652182
2995-YWTCD;Female;0;1;1;19;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);249;4677;0;0.920853203
4636-QRJKY;Female;0;1;1;6;1;Fiber optic;0;0;0;1;0;0;Month-to-month;1;Electronic check;805;50285;1;0.3948672
0058-EVZWM;Female;0;1;0;55;1;Fiber optic;1;0;0;0;1;0;Month-to-month;1;Bank transfer (automatic);898;49596;0;0.200148764
6873-UDNLD;Male;0;0;0;40;1;DSL;1;0;1;0;0;1;Month-to-month;0;Electronic check;6745;2731;0;0.239110292
1628-BIZYP;Male;0;0;0;1;1;Fiber optic;0;1;0;0;0;1;Month-to-month;1;Electronic check;85;85;0;0.260113215
0337-CNPZE;Female;0;0;0;41;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;1063;444345;1;0.791655954
6728-DKUCO;Female;0;1;1;72;1;Fiber optic;1;1;0;0;1;1;One year;1;Electronic check;10415;730305;0;0.60303996
6288-CHQJB;Female;0;1;1;54;1;DSL;1;0;1;1;0;1;Two year;0;Bank transfer (automatic);6995;387185;0;0.012194106
2045-BMBTJ;Female;1;0;0;33;0;DSL;1;1;1;0;1;1;Month-to-month;1;Bank transfer (automatic);5945;188465;0;0.995295016
1303-SRDOK;Female;0;1;1;55;1;Fiber optic;0;0;0;0;0;0;Two year;1;Credit card (automatic);6905;38426;0;0.780932962
8614-VGMMV;Female;0;0;0;15;1;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;491;67955;1;0.400861288
0655-YDGFJ;Male;0;0;0;29;1;DSL;0;0;1;0;0;0;Month-to-month;0;Bank transfer (automatic);4895;13237;0;0.860973071
5312-TSZVC;Female;0;0;1;15;1;No;0;0;0;0;0;0;One year;0;Mailed check;1965;2706;0;0.228114985
6904-JLBGY;Female;1;0;0;72;1;Fiber optic;1;1;1;1;1;1;Two year;1;Credit card (automatic);11735;843625;0;0.561692893
8200-LGKSR;Male;0;1;0;71;1;DSL;1;0;1;1;1;1;Two year;0;Electronic check;832;61261;0;0.927274883
5349-IECLD;Male;0;0;0;2;1;Fiber optic;0;0;1;0;1;1;Month-to-month;0;Electronic check;9495;1781;1;0.623003145
8687-BAFGU;Male;0;0;0;1;1;Fiber optic;0;0;0;1;0;0;Month-to-month;0;Electronic check;74;74;0;0.85602165
1320-REHCS;Male;1;0;0;52;1;Fiber optic;0;1;1;1;1;1;Month-to-month;1;Electronic check;11075;5832;0;0.760753482
0027-KWYKW;Female;0;1;1;23;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;8375;184995;0;0.373893096
0853-NWIFK;Female;0;0;0;45;1;Fiber optic;1;1;0;0;1;1;One year;1;Electronic check;1003;448395;0;0.070243788
0795-XCCTE;Male;1;0;0;72;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);254;180935;0;0.411625401
5356-KZCKT;Male;0;0;0;58;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);2445;15136;0;0.580002592
4210-QFJMF;Female;0;0;0;4;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;7915;31725;1;0.969657956
9297-FVVDH;Female;0;1;1;57;1;DSL;1;0;1;1;1;1;Two year;1;Electronic check;845;48454;0;0.31711017
8058-JMEQO;Female;1;0;0;9;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;8445;7625;1;0.549160535
3308-DGHKL;Male;0;0;0;69;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);193;14479;0;0.460715143
4625-XMOYM;Female;0;1;1;72;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);2625;198805;0;0.348473967
6010-DDPPW;Male;0;1;0;70;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);2515;194085;0;0.887341245
8205-VSLRB;Male;0;1;0;70;1;DSL;1;0;1;1;0;1;Two year;0;Credit card (automatic);773;54982;0;0.168436106
6439-LAJXL;Male;0;1;0;9;1;DSL;1;1;0;1;1;0;Month-to-month;1;Mailed check;6895;59385;0;0.944291232
1010-DIAUQ;Male;0;0;0;5;1;Fiber optic;0;0;1;0;1;1;Month-to-month;0;Bank transfer (automatic);965;49255;1;0.043352981
6366-XIVKZ;Female;0;1;1;13;1;DSL;1;0;1;0;0;1;Month-to-month;1;Mailed check;6315;8168;0;0.595248276
7964-VEXDG;Male;0;0;1;21;1;Fiber optic;1;0;0;0;0;0;Month-to-month;0;Electronic check;8035;17472;0;0.010718979
4807-IZYOZ;Female;0;0;0;51;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);2065;102075;0;0.871335566
1415-YFWLT;Female;1;0;0;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;893;893;1;0.966223547
7382-DFJTU;Male;0;0;0;18;1;DSL;0;0;1;1;0;0;Month-to-month;0;Credit card (automatic);552;10581;0;0.436216564
2900-PHPLN;Female;1;1;0;70;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);1955;146205;0;0.427175036
5792-JALQC;Female;1;0;0;52;1;DSL;1;0;1;0;0;0;Two year;0;Bank transfer (automatic);5985;310325;0;0.532002742
4391-LNRXK;Male;0;0;0;22;1;Fiber optic;0;1;1;1;0;1;Month-to-month;1;Bank transfer (automatic);9495;21428;0;0.740105801
8711-LOBKY;Male;0;1;1;59;1;No;0;0;0;0;0;0;Two year;0;Mailed check;1985;118825;0;0.619363222
7771-CFQRQ;Female;0;1;1;47;1;DSL;0;1;0;1;0;1;Two year;0;Bank transfer (automatic);638;300725;0;0.033784942
5590-BYNII;Male;0;0;0;22;1;Fiber optic;1;0;0;0;1;1;Month-to-month;1;Electronic check;10075;2095;1;0.336546618
9648-BCHKM;Female;0;1;1;18;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);2465;47135;0;0.117540795
1049-FYSYG;Female;0;1;0;17;0;DSL;0;1;1;0;0;0;Month-to-month;1;Credit card (automatic);3565;64605;0;0.040589329
8714-EUHJO;Female;0;1;1;31;1;Fiber optic;0;1;0;0;0;1;Month-to-month;1;Electronic check;9115;299545;1;0.082923542
7030-FZTFM;Male;0;1;1;72;1;Fiber optic;0;1;1;1;1;1;Two year;0;Credit card (automatic);1109;792275;0;0.009735673
6145-NNPNO;Female;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);4415;4415;0;0.084269257
3313-QKNKB;Male;0;1;0;59;1;Fiber optic;0;0;0;0;0;1;One year;0;Electronic check;8555;508465;1;0.183760269
6576-FBXOJ;Male;0;1;0;17;0;DSL;0;0;1;1;1;1;One year;0;Electronic check;546;9348;0;0.702994661
8029-XYPWT;Male;1;1;0;71;1;Fiber optic;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);11505;80166;0;0.94526393
1818-ESQMW;Female;0;0;0;27;1;Fiber optic;0;0;1;1;0;1;Month-to-month;1;Electronic check;892;23836;0;0.229517982
6646-VRFOL;Male;1;1;0;53;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;10385;54855;1;0.386587541
4922-CVPDX;Female;0;1;0;26;1;DSL;0;1;1;0;1;1;Two year;1;Credit card (automatic);735;19057;0;0.010659573
2325-NBPZG;Female;0;0;0;3;1;Fiber optic;1;0;0;0;0;0;Month-to-month;1;Electronic check;7455;23365;0;0.627453526
8337-UPOAQ;Male;1;1;0;10;1;Fiber optic;0;0;1;0;0;1;Month-to-month;1;Electronic check;898;9143;1;0.202627907
9621-OUPYD;Female;0;1;0;25;1;No;0;0;0;0;0;0;One year;1;Bank transfer (automatic);202;5079;0;0.590836197
2665-NPTGL;Female;1;1;0;26;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Bank transfer (automatic);981;25107;0;0.623694098
1094-BKOSX;Female;0;1;1;45;0;DSL;0;1;1;1;0;1;One year;0;Bank transfer (automatic);51;22645;0;0.672670758
7641-TQFHN;Male;0;0;1;39;1;Fiber optic;0;0;0;1;1;1;Two year;0;Mailed check;10055;389535;0;0.938553914
3865-YIOTT;Male;0;1;1;72;1;Fiber optic;1;0;1;0;1;1;One year;1;Bank transfer (automatic);1061;78485;0;0.914926154
1996-DBMUS;Female;1;1;0;48;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);7065;354505;0;0.868077154
9018-PCIOK;Female;0;0;0;55;1;DSL;0;1;1;0;0;1;Two year;1;Mailed check;6475;36171;0;0.029647115
4298-OYIFC;Male;0;1;0;15;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Electronic check;10345;15398;0;0.483168977
6270-OMFIW;Male;0;1;0;60;1;Fiber optic;0;1;0;0;1;1;One year;1;Electronic check;944;561025;1;0.512533109
5016-ETTFF;Male;0;0;0;10;0;DSL;0;0;1;0;0;0;Month-to-month;0;Mailed check;295;25525;1;0.125582172
8945-MUQUF;Male;0;0;0;51;1;Fiber optic;1;1;0;0;1;0;One year;1;Electronic check;948;48376;1;0.121358548
3882-IYOIJ;Female;0;1;1;60;1;Fiber optic;1;1;1;1;1;1;Two year;0;Credit card (automatic);11525;675845;0;0.918555933
1564-NTYXF;Female;1;0;0;13;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;82;11272;1;0.222215253
7408-OFWXJ;Female;0;1;1;72;1;DSL;1;1;1;1;1;1;Two year;0;Credit card (automatic);898;651045;0;0.468070676
3946-JEWRQ;Male;0;1;0;47;1;Fiber optic;0;0;0;0;1;1;One year;1;Credit card (automatic);952;4563;0;0.582042455
9220-ZNKJI;Female;1;1;0;55;1;Fiber optic;0;0;1;1;1;0;Two year;0;Credit card (automatic);888;48053;0;0.223450923
3115-CZMZD;Male;0;0;1;0;1;No;0;0;0;0;0;0;Two year;0;Mailed check;2025;;0;0.138123654
1098-TDVUQ;Female;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);1925;1925;0;0.42849699
1363-TXLSL;Male;1;1;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;703;703;1;0.833901367
9696-RMYBA;Male;0;0;0;5;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Mailed check;801;39855;0;0.1776924
1755-FZQEC;Male;0;0;0;39;1;No;0;0;0;0;0;0;One year;0;Mailed check;199;79115;0;0.393615056
9102-OXKFY;Male;0;0;0;59;1;DSL;0;0;1;0;0;0;Two year;0;Credit card (automatic);5415;311615;0;0.816597579
6418-PIQSP;Female;0;1;0;62;1;DSL;1;0;1;1;1;1;Two year;0;Mailed check;81;49859;0;0.874939612
4274-DRSQT;Female;0;0;0;66;1;Fiber optic;0;1;0;0;1;0;One year;1;Bank transfer (automatic);889;60001;0;0.335211812
1423-BMPBQ;Female;0;1;1;1;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;19;19;0;0.069366796
0320-JDNQG;Male;0;1;1;23;1;Fiber optic;1;0;0;1;1;1;Month-to-month;1;Electronic check;9985;23313;1;0.887801515
4083-EUGRJ;Male;0;0;0;9;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;2025;1785;1;0.844293827
3957-HHLMR;Female;0;1;1;70;1;DSL;1;0;0;0;0;1;One year;0;Bank transfer (automatic);652;454315;0;0.630500472
5405-ZMYXQ;Female;0;0;0;8;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);746;5489;0;0.543593122
8824-RWFXJ;Male;0;1;1;3;1;DSL;0;1;1;0;0;0;Month-to-month;1;Mailed check;5615;16815;1;0.060796039
8812-ZRHFP;Female;0;1;1;30;1;Fiber optic;0;0;1;0;0;1;One year;0;Electronic check;8645;253805;0;0.06231695
3785-KTYSH;Male;0;0;0;53;1;No;0;0;0;0;0;0;Two year;0;Mailed check;246;1279;0;0.118624746
4853-OITSN;Male;0;1;0;5;1;Fiber optic;1;0;0;0;0;1;Month-to-month;1;Electronic check;8915;41325;0;0.634870254
0722-TROQR;Female;1;0;0;4;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;749;32175;1;0.050031594
9767-FFLEM;Male;0;0;0;38;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);695;262525;0;0.700578561
3006-XIMLN;Female;0;0;1;2;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Bank transfer (automatic);942;1938;1;0.892469904
7594-LZNWR;Male;1;0;0;34;1;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Credit card (automatic);6915;22751;0;0.835709365
0657-DOGUM;Female;0;1;0;48;1;DSL;1;0;0;1;0;0;One year;1;Bank transfer (automatic);606;298525;0;0.311790167
7180-PISOG;Male;0;1;1;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;745;745;1;0.250572171
1998-VHJHK;Female;0;0;0;27;1;No;0;0;0;0;0;0;One year;0;Mailed check;1915;50135;0;0.973159833
1481-ZUWZA;Male;0;0;0;28;1;Fiber optic;1;1;0;0;0;1;Month-to-month;1;Credit card (automatic);945;26594;1;0.422947322
3452-SRFEG;Male;0;0;0;49;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);746;372035;0;0.252136108
0336-KXKFK;Male;0;0;0;72;0;DSL;1;0;1;1;1;1;Two year;1;Credit card (automatic);612;439025;0;0.789140369
8413-VONUO;Male;0;0;0;2;1;Fiber optic;0;1;0;0;1;1;Month-to-month;0;Electronic check;9565;1673;1;0.750823844
0742-NXBGR;Female;0;0;0;1;1;Fiber optic;0;1;1;0;0;0;Month-to-month;1;Electronic check;823;823;1;0.260410669
0880-FVFWF;Male;0;0;0;56;1;Fiber optic;1;1;0;0;0;0;Month-to-month;1;Electronic check;864;49224;0;0.212152867
3811-VBYBZ;Male;0;0;0;7;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;998;67325;1;0.164387655
0219-QAERP;Male;0;1;0;30;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);198;57665;0;0.505382962
4277-UDIEF;Male;0;1;1;24;1;DSL;1;0;0;1;1;1;Month-to-month;0;Bank transfer (automatic);81;192385;0;0.219675077
6549-NNDYT;Female;0;0;0;13;0;DSL;1;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);3085;3941;0;0.785112884
6022-UGGSO;Female;1;0;0;32;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;744;227695;1;0.407914748
7668-XCFYV;Female;1;1;0;17;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;9255;16147;0;0.455452879
5214-CHIWJ;Male;0;0;0;27;1;No;0;0;0;0;0;0;One year;0;Mailed check;203;59505;0;0.08014309
3223-WZWJM;Male;0;0;0;26;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;8395;22542;1;0.545961817
7785-RDVIG;Female;0;1;1;3;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;193;547;0;0.147434569
3973-SKMLN;Male;0;0;0;71;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);199;13551;0;0.45734915
